period,source_id,source_label,destination_id,destination_label,estimate,moe
2005-2009,ARIZONA,"Arizona",ARIZONA,"Arizona",963359,14293
2005-2009,ARIZONA,"Arizona",ARKANSAS,"Arkansas",1642,446
2005-2009,ARIZONA,"Arizona",CALIFORNIA,"California",69653,3696
2005-2009,ARIZONA,"Arizona",COLORADO,"Colorado",9467,1170
2005-2009,ARIZONA,"Arizona",CONNECTICUT,"Connecticut",1353,390
2005-2009,ARIZONA,"Arizona",DELAWARE,"Delaware",365,236
2005-2009,ARIZONA,"Arizona",DISTRICT_OF_COLUMBIA,"District of Columbia",625,312
2005-2009,ARIZONA,"Arizona",FLORIDA,"Florida",7305,806
2005-2009,ARIZONA,"Arizona",GEORGIA,"Georgia",3670,687
2005-2009,ARIZONA,"Arizona",HAWAII,"Hawaii",2710,651
2005-2009,ARIZONA,"Arizona",IDAHO,"Idaho",2911,702
2005-2009,ARIZONA,"Arizona",ILLINOIS,"Illinois",10793,1302
2005-2009,ARIZONA,"Arizona",INDIANA,"Indiana",4458,826
2005-2009,ARIZONA,"Arizona",IOWA,"Iowa",3065,626
2005-2009,ARIZONA,"Arizona",KANSAS,"Kansas",2214,674
2005-2009,ARIZONA,"Arizona",KENTUCKY,"Kentucky",1486,628
2005-2009,ARIZONA,"Arizona",LOUISIANA,"Louisiana",1719,426
2005-2009,ARIZONA,"Arizona",MAINE,"Maine",936,313
2005-2009,ARIZONA,"Arizona",MARYLAND,"Maryland",2345,566
2005-2009,ARIZONA,"Arizona",MASSACHUSETTS,"Massachusetts",2761,523
2005-2009,ARIZONA,"Arizona",MICHIGAN,"Michigan",10826,1493
2005-2009,ARIZONA,"Arizona",MINNESOTA,"Minnesota",7105,1123
2005-2009,ARIZONA,"Arizona",MISSISSIPPI,"Mississippi",954,331
2005-2009,ARIZONA,"Arizona",MISSOURI,"Missouri",3721,686
2005-2009,ARIZONA,"Arizona",MONTANA,"Montana",1847,486
2005-2009,ARIZONA,"Arizona",NEBRASKA,"Nebraska",2236,531
2005-2009,ARIZONA,"Arizona",NEVADA,"Nevada",9709,1396
2005-2009,ARIZONA,"Arizona",NEW_HAMPSHIRE,"New Hampshire",864,381
2005-2009,ARIZONA,"Arizona",NEW_JERSEY,"New Jersey",3712,916
2005-2009,ARIZONA,"Arizona",NEW_MEXICO,"New Mexico",8931,1455
2005-2009,ARIZONA,"Arizona",NEW_YORK,"New York",6471,911
2005-2009,ARIZONA,"Arizona",NORTH_CAROLINA,"North Carolina",4137,723
2005-2009,ARIZONA,"Arizona",NORTH_DAKOTA,"North Dakota",1103,357
2005-2009,ARIZONA,"Arizona",OHIO,"Ohio",6824,1240
2005-2009,ARIZONA,"Arizona",OKLAHOMA,"Oklahoma",2534,428
2005-2009,ARIZONA,"Arizona",OREGON,"Oregon",6750,973
2005-2009,ARIZONA,"Arizona",PENNSYLVANIA,"Pennsylvania",4945,611
2005-2009,ARIZONA,"Arizona",RHODE_ISLAND,"Rhode Island",606,272
2005-2009,ARIZONA,"Arizona",SOUTH_CAROLINA,"South Carolina",1553,519
2005-2009,ARIZONA,"Arizona",SOUTH_DAKOTA,"South Dakota",1341,351
2005-2009,ARIZONA,"Arizona",TENNESSEE,"Tennessee",2394,681
2005-2009,ARIZONA,"Arizona",TEXAS,"Texas",14812,1628
2005-2009,ARIZONA,"Arizona",UTAH,"Utah",6749,900
2005-2009,ARIZONA,"Arizona",VERMONT,"Vermont",268,167
2005-2009,ARIZONA,"Arizona",VIRGINIA,"Virginia",3695,601
2005-2009,ARIZONA,"Arizona",WASHINGTON,"Washington",11029,1017
2005-2009,ARIZONA,"Arizona",WEST_VIRGINIA,"West Virginia",534,251
2005-2009,ARIZONA,"Arizona",WISCONSIN,"Wisconsin",4756,815
2005-2009,ARIZONA,"Arizona",WYOMING,"Wyoming",1278,371
2005-2009,ARKANSAS,"Arkansas",ALABAMA,"Alabama",1457,425
2005-2009,ARKANSAS,"Arkansas",ALASKA,"Alaska",632,283
2005-2009,ARKANSAS,"Arkansas",ARIZONA,"Arizona",2561,861
2005-2009,ARKANSAS,"Arkansas",ARKANSAS,"Arkansas",419189,7227
2005-2009,ARKANSAS,"Arkansas",CALIFORNIA,"California",6813,1040
2005-2009,ARKANSAS,"Arkansas",COLORADO,"Colorado",1751,537
2005-2009,ARKANSAS,"Arkansas",CONNECTICUT,"Connecticut",150,88
2005-2009,ARKANSAS,"Arkansas",DELAWARE,"Delaware",19,30
2005-2009,ARKANSAS,"Arkansas",DISTRICT_OF_COLUMBIA,"District of Columbia",37,44
2005-2009,ARKANSAS,"Arkansas",FLORIDA,"Florida",3712,640
2005-2009,ARKANSAS,"Arkansas",GEORGIA,"Georgia",1240,328
2005-2009,ARKANSAS,"Arkansas",HAWAII,"Hawaii",535,216
2005-2009,ARKANSAS,"Arkansas",IDAHO,"Idaho",376,236
2005-2009,ARKANSAS,"Arkansas",ILLINOIS,"Illinois",3358,528
2005-2009,ARKANSAS,"Arkansas",INDIANA,"Indiana",1001,414
2005-2009,ARKANSAS,"Arkansas",IOWA,"Iowa",594,201
2005-2009,ARKANSAS,"Arkansas",KANSAS,"Kansas",1901,499
2005-2009,ARKANSAS,"Arkansas",KENTUCKY,"Kentucky",1109,472
2005-2009,ARKANSAS,"Arkansas",LOUISIANA,"Louisiana",5577,869
2005-2009,ARKANSAS,"Arkansas",MAINE,"Maine",104,107
2005-2009,ARKANSAS,"Arkansas",MARYLAND,"Maryland",519,246
2005-2009,ARKANSAS,"Arkansas",MASSACHUSETTS,"Massachusetts",567,243
2005-2009,ARKANSAS,"Arkansas",MICHIGAN,"Michigan",1903,537
2005-2009,ARKANSAS,"Arkansas",MINNESOTA,"Minnesota",1427,569
2005-2009,ARKANSAS,"Arkansas",MISSISSIPPI,"Mississippi",3632,751
2005-2009,ARKANSAS,"Arkansas",MISSOURI,"Missouri",8340,1125
2005-2009,ARKANSAS,"Arkansas",MONTANA,"Montana",106,83
2005-2009,ARKANSAS,"Arkansas",NEBRASKA,"Nebraska",575,216
2005-2009,ARKANSAS,"Arkansas",NEVADA,"Nevada",1171,464
2005-2009,ARKANSAS,"Arkansas",NEW_HAMPSHIRE,"New Hampshire",246,274
2005-2009,ARKANSAS,"Arkansas",NEW_JERSEY,"New Jersey",602,305
2005-2009,ARKANSAS,"Arkansas",NEW_MEXICO,"New Mexico",977,446
2005-2009,ARKANSAS,"Arkansas",NEW_YORK,"New York",1151,490
2005-2009,ARKANSAS,"Arkansas",NORTH_CAROLINA,"North Carolina",1258,317
2005-2009,ARKANSAS,"Arkansas",NORTH_DAKOTA,"North Dakota",91,71
2005-2009,ARKANSAS,"Arkansas",OHIO,"Ohio",1197,426
2005-2009,ARKANSAS,"Arkansas",OKLAHOMA,"Oklahoma",7663,967
2005-2009,ARKANSAS,"Arkansas",OREGON,"Oregon",718,237
2005-2009,ARKANSAS,"Arkansas",PENNSYLVANIA,"Pennsylvania",504,229
2005-2009,ARKANSAS,"Arkansas",SOUTH_CAROLINA,"South Carolina",1303,365
2005-2009,ARKANSAS,"Arkansas",SOUTH_DAKOTA,"South Dakota",137,112
2005-2009,ARKANSAS,"Arkansas",TENNESSEE,"Tennessee",6017,827
2005-2009,ARKANSAS,"Arkansas",TEXAS,"Texas",18198,1636
2005-2009,ARKANSAS,"Arkansas",UTAH,"Utah",500,250
2005-2009,ARKANSAS,"Arkansas",VERMONT,"Vermont",25,39
2005-2009,ARKANSAS,"Arkansas",VIRGINIA,"Virginia",1070,397
2005-2009,ARKANSAS,"Arkansas",WASHINGTON,"Washington",1064,444
2005-2009,ARKANSAS,"Arkansas",WEST_VIRGINIA,"West Virginia",293,203
2005-2009,ARKANSAS,"Arkansas",WISCONSIN,"Wisconsin",1345,437
2005-2009,ARKANSAS,"Arkansas",WYOMING,"Wyoming",225,149
2005-2009,CALIFORNIA,"California",ALABAMA,"Alabama",3687,1056
2005-2009,CALIFORNIA,"California",ALASKA,"Alaska",5392,1071
2005-2009,CALIFORNIA,"California",ARIZONA,"Arizona",33785,2362
2005-2009,CALIFORNIA,"California",ARKANSAS,"Arkansas",3750,794
2005-2009,CALIFORNIA,"California",CALIFORNIA,"California",4989386,42326
2005-2009,CALIFORNIA,"California",COLORADO,"Colorado",17670,1252
2005-2009,CALIFORNIA,"California",CONNECTICUT,"Connecticut",5740,740
2005-2009,CALIFORNIA,"California",DELAWARE,"Delaware",572,213
2005-2009,CALIFORNIA,"California",DISTRICT_OF_COLUMBIA,"District of Columbia",2480,478
2005-2009,CALIFORNIA,"California",FLORIDA,"Florida",24152,1623
2005-2009,CALIFORNIA,"California",GEORGIA,"Georgia",10980,1227
2005-2009,CALIFORNIA,"California",HAWAII,"Hawaii",12598,1206
2005-2009,CALIFORNIA,"California",IDAHO,"Idaho",5994,859
2005-2009,CALIFORNIA,"California",ILLINOIS,"Illinois",21915,1582
2005-2009,CALIFORNIA,"California",INDIANA,"Indiana",6189,894
2005-2009,CALIFORNIA,"California",IOWA,"Iowa",3436,726
2005-2009,CALIFORNIA,"California",KANSAS,"Kansas",4384,631
2005-2009,CALIFORNIA,"California",KENTUCKY,"Kentucky",2742,531
2005-2009,CALIFORNIA,"California",LOUISIANA,"Louisiana",6381,880
2005-2009,CALIFORNIA,"California",MAINE,"Maine",1625,367
2005-2009,CALIFORNIA,"California",MARYLAND,"Maryland",9191,1104
2005-2009,CALIFORNIA,"California",MASSACHUSETTS,"Massachusetts",12805,1224
2005-2009,CALIFORNIA,"California",MICHIGAN,"Michigan",11764,1140
2005-2009,CALIFORNIA,"California",MINNESOTA,"Minnesota",6796,942
2005-2009,CALIFORNIA,"California",MISSISSIPPI,"Mississippi",3521,820
2005-2009,CALIFORNIA,"California",MISSOURI,"Missouri",7931,914
2005-2009,CALIFORNIA,"California",MONTANA,"Montana",2650,551
2005-2009,CALIFORNIA,"California",NEBRASKA,"Nebraska",2736,486
2005-2009,CALIFORNIA,"California",NEVADA,"Nevada",30035,2031
2005-2009,CALIFORNIA,"California",NEW_HAMPSHIRE,"New Hampshire",1272,307
2005-2009,CALIFORNIA,"California",NEW_JERSEY,"New Jersey",8873,983
2005-2009,CALIFORNIA,"California",NEW_MEXICO,"New Mexico",5729,845
2005-2009,CALIFORNIA,"California",NEW_YORK,"New York",29076,2303
2005-2009,CALIFORNIA,"California",NORTH_CAROLINA,"North Carolina",11992,1420
2005-2009,CALIFORNIA,"California",NORTH_DAKOTA,"North Dakota",1032,387
2005-2009,CALIFORNIA,"California",OHIO,"Ohio",10179,1055
2005-2009,CALIFORNIA,"California",OKLAHOMA,"Oklahoma",4337,818
2005-2009,CALIFORNIA,"California",OREGON,"Oregon",19757,1412
2005-2009,CALIFORNIA,"California",PENNSYLVANIA,"Pennsylvania",10694,1061
2005-2009,CALIFORNIA,"California",RHODE_ISLAND,"Rhode Island",1401,359
2005-2009,CALIFORNIA,"California",SOUTH_CAROLINA,"South Carolina",3520,555
2005-2009,CALIFORNIA,"California",SOUTH_DAKOTA,"South Dakota",817,305
2005-2009,CALIFORNIA,"California",TENNESSEE,"Tennessee",6061,967
2005-2009,CALIFORNIA,"California",TEXAS,"Texas",41308,2551
2005-2009,CALIFORNIA,"California",UTAH,"Utah",11638,1342
2005-2009,CALIFORNIA,"California",VERMONT,"Vermont",850,262
2005-2009,CALIFORNIA,"California",VIRGINIA,"Virginia",15242,1319
2005-2009,CALIFORNIA,"California",WASHINGTON,"Washington",31521,2173
2005-2009,CALIFORNIA,"California",WEST_VIRGINIA,"West Virginia",617,224
2005-2009,CALIFORNIA,"California",WISCONSIN,"Wisconsin",6015,991
2005-2009,CALIFORNIA,"California",WYOMING,"Wyoming",1418,442
2005-2009,COLORADO,"Colorado",ALABAMA,"Alabama",1420,425
2005-2009,COLORADO,"Colorado",ALASKA,"Alaska",2057,534
2005-2009,COLORADO,"Colorado",ARIZONA,"Arizona",10674,1153
2005-2009,COLORADO,"Colorado",ARKANSAS,"Arkansas",1649,413
2005-2009,COLORADO,"Colorado",CALIFORNIA,"California",27667,1933
2005-2009,COLORADO,"Colorado",COLORADO,"Colorado",726555,10067
2005-2009,COLORADO,"Colorado",CONNECTICUT,"Connecticut",1252,409
2005-2009,COLORADO,"Colorado",DELAWARE,"Delaware",231,143
2005-2009,COLORADO,"Colorado",DISTRICT_OF_COLUMBIA,"District of Columbia",555,236
2005-2009,COLORADO,"Colorado",FLORIDA,"Florida",9091,1107
2005-2009,COLORADO,"Colorado",GEORGIA,"Georgia",3909,949
2005-2009,COLORADO,"Colorado",HAWAII,"Hawaii",1756,411
2005-2009,COLORADO,"Colorado",IDAHO,"Idaho",1437,318
2005-2009,COLORADO,"Colorado",ILLINOIS,"Illinois",5887,767
2005-2009,COLORADO,"Colorado",INDIANA,"Indiana",3262,857
2005-2009,COLORADO,"Colorado",IOWA,"Iowa",2092,450
2005-2009,COLORADO,"Colorado",KANSAS,"Kansas",5255,958
